record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],
"1089811343","2113.75","228.20000000000005","25","115","546650743","-950581985","5.888","115","27.8",,
"1089811344","2119.96","228.20000000000005","25","115","546650906","-950581051","6.018","115","27.8",,
"1089811345","2126.08","228.39999999999998","25","115","546651062","-950580107","6.112","115","27.8",,
"1089811346","2132.53","228.39999999999998","25","114","546651195","-950579141","6.046","114","27.8",,
"1089811347","2138.91","228.20000000000005","25","114","546651371","-950578172","6.056","114","27.98",,
"1089811348","2145.32","228.39999999999998","25","113","546651561","-950577268","5.645","113","27.98",,
"1089811349","2151.27","228.39999999999998","25","113","546651776","-950576427","5.365","113","27.98",,
"1089811350","2156.82","228.39999999999998","25","112","546651988","-950575633","5.253","112","27.98",,
"1089811351","2161.88","228.39999999999998","25","112","546652246","-950574918","5.048","112","27.98",,
"1089811352","2167.12","228.39999999999998","25","111","546652559","-950574269","4.796","111","28.1",,
"1089811353","2171.88","228.60000000000002","25","111","546652895","-950573718","4.609","111","28.1",,
"1089811354","2176.84","228.79999999999995","25","111","546653229","-950573133","4.656","111","28.1",,
"1089811355","2182.01","229.0","25","110","546653614","-950572558","4.927","110","28.1",,
"1089811356","2186.91","229.0","25","110","546654037","-950572036","5.085","110","28.1",,
"1089811357","2192.26","229.20000000000005","25","110","546654520","-950571504","5.356","110","26.22",,
"1089811358","2197.88","229.39999999999998","25","109","546655034","-950570917","5.71","109","26.22",,
"1089811359","2204.44","229.39999999999998","25","109","546655610","-950570312","5.972","109","26.22",,
"1089811360","2211.47","229.39999999999998","25","109","546656219","-950569627","6.41","109","26.22",,
"1089811361","2218.95","229.39999999999998","25","109","546656810","-950568932","6.252","109","26.22",,
"1089811362","2226.0","229.20000000000005","25","108","546657353","-950568226","6.196","108","25.35",,
"1089811363","2232.64","229.20000000000005","25","108","546657897","-950567578","6.205","108","25.35",,
"1089811364","2239.75","229.20000000000005","25","108","546658410","-950566902","6.14","108","25.35",,
"1089811365","2245.19","229.20000000000005","25","108","546658876","-950566337","5.757","108","25.35",,
"1089811366","2250.48","229.20000000000005","25","108","546659313","-950565812","5.141","108","25.35",,
"1089811367","2255.29","229.39999999999998","25","108","546659706","-950565349","4.591","108","26.35",,
"1089811368","2259.18","229.60000000000002","25","108","546660024","-950564969","3.826","108","26.35",,
"1089811369","2262.59","229.79999999999995","25","108","546660277","-950564570","3.331","108","26.35",,
"1089811370","2265.77","230.0","25","108","546660519","-950564226","2.79","108","26.35",,
"1089811371","2268.56","230.39999999999998","25","108","546660709","-950563888","2.491","108","26.35",,
"1089811372","2271.42","230.60000000000002","25","108","546660887","-950563559","2.202","108","27.01",,
"1089811373","2273.95","230.79999999999995","25","108","546661009","-950563191","2.118","108","27.01",,
"1089811374","2276.66","231.20000000000005","25","108","546661159","-950562819","2.193","108","27.01",,
"1089811375","2279.27","231.39999999999998","25","108","546661331","-950562499","2.09","108","27.01",,
"1089811376","2281.82","231.79999999999995","25","108","546661536","-950562189","2.258","108","27.01",,
"1089811377","2284.75","232.20000000000005","25","109","546661724","-950561860","2.146","109","27.06",,
"1089811378","2287.24","232.39999999999998","25","109","546661903","-950561569","2.006","109","27.06",,
"1089811379","2289.92","232.60000000000002","25","109","546662080","-950561249","2.183","109","27.06",,
"1089811380","2292.7","233.0","25","110","546662245","-950560915","2.267","110","27.06",,
"1089811381","2295.64","233.20000000000005","25","111","546662409","-950560570","2.342","111","27.06",,
"1089811382","2298.54","233.39999999999998","25","111","546662514","-950560204","2.323","111","27.06",,
"1089811383","2301.31","233.60000000000002","25","112","546662670","-950559836","2.846","112","25.91",,
"1089811384","2304.44","234.0","25","113","546662900","-950559434","3.368","113","25.91",,
"1089811385","2308.06","234.20000000000005","25","113","546663137","-950558963","3.714","113","25.91",,
"1089811386","2311.94","234.20000000000005","25","114","546663402","-950558441","4.05","114","25.91",,
"1089811387","2316.82","234.39999999999998","25","114","546663715","-950557831","4.469","114","24.76",,
"1089811388","2321.91","234.39999999999998","25","114","546664040","-950557176","4.843","114","24.76",,
"1089811389","2327.19","234.60000000000002","25","115","546664323","-950556447","5.16","115","24.76",,
"1089811390","2332.48","234.60000000000002","25","115","546664666","-950555768","5.067","115","24.76",,
"1089811391","2338.49","234.79999999999995","25","115","546665071","-950555048","5.235","115","24.76",,
"1089811392","2344.65","234.79999999999995","25","115","546665441","-950554371","4.964","115","25.95",,
"1089811393","2349.57","234.79999999999995","25","115","546665759","-950553764","4.749","115","25.95",,
"1089811394","2354.39","235.0","25","115","546666063","-950553152","4.609","115","25.95",,
"1089811395","2359.21","235.0","25","115","546666350","-950552549","4.357","115","25.95",,
"1089811396","2364.05","235.20000000000005","25","115","546666649","-950552000","4.143","115","25.95",,
"1089811397","2368.44","235.39999999999998","25","115","546666906","-950551458","4.124","115","26.75",,
"1089811398","2372.62","235.60000000000002","25","116","546667149","-950550917","4.217","116","26.75",,
"1089811399","2377.06","235.79999999999995","25","116","546667364","-950550314","4.413","116","26.75",,
"1089811400","2381.51","236.0","25","116","546667578","-950549684","4.591","116","26.75",,
"1089811401","2386.28","236.20000000000005","25","116","546667825","-950549026","4.861","116","26.75",,
"1089811402","2391.39","236.20000000000005","25","116","546668070","-950548302","5.169","116","27.28",,
"1089811403","2397.03","236.39999999999998","25","116","546668331","-950547514","5.402","116","27.28",,
"1089811404","2402.62","236.39999999999998","25","117","546668584","-950546728","5.421","117","27.28",,
"1089811405","2408.01","236.60000000000002","25","117","546668789","-950545965","4.992","117","27.28",,
"1089811406","2413.54","236.60000000000002","25","117","546669085","-950545212","5.132","117","27.28",,
"1089811407","2418.79","236.79999999999995","25","118","546669361","-950544476","5.039","118","28.42",,
"1089811408","2424.57","236.79999999999995","25","118","546669697","-950543663","5.486","118","28.42",,
"1089811409","2430.95","236.79999999999995","25","118","546670055","-950542792","5.738","118","28.42",,
"1089811410","2437.41","236.79999999999995","25","118","546670473","-950541883","6.102","118","28.42",,
"1089811411","2445.56","236.79999999999995","25","118","546670951","-950540861","6.867","118","28.42",,
"1089811412","2454.1","236.79999999999995","25","118","546671434","-950539765","7.455","118","27.21",,
"1089811413","2462.84","236.79999999999995","25","118","546671918","-950538662","7.642","118","27.21",,
"1089811414","2471.8","236.79999999999995","25","118","546672422","-950537416","8.463","118","27.21",,
"1089811415","2481.21","236.60000000000002","25","118","546672888","-950536093","8.873","118","27.21",,
"1089811416","2491.34","236.60000000000002","25","118","546673304","-950534650","9.135","118","27.21",,
"1089811417","2501.12","236.20000000000005","25","117","546673639","-950533250","9.041","117","27.59",,
"1089811418","2510.15","235.79999999999995","25","117","546673902","-950531839","8.547","117","27.59",,
"1089811419","2518.65","235.39999999999998","25","117","546674209","-950530548","8.062","117","27.59",,
"1089811420","2527.32","235.39999999999998","25","117","546674455","-950529336","7.203","117","27.59",,
"1089811421","2535.37","235.20000000000005","25","116","546674653","-950528239","6.429","116","27.59",,
"1089811422","2542.64","235.20000000000005","25","116","546674850","-950527178","6.018","116","29.02",,
"1089811423","2550.61","235.20000000000005","25","116","546675132","-950526077","6.13","116","29.02",,
"1089811424","2557.12","235.39999999999998","25","116","546675412","-950525140","6.028","116","29.02",,
"1089811425","2563.79","235.39999999999998","25","116","546675684","-950524252","5.934","116","29.02",,
"1089811426","2570.58","235.60000000000002","25","116","546675946","-950523326","5.934","116","29.02",,
"1089811427","2577.18","235.79999999999995","25","117","546676242","-950522447","6.121","117","29.98",,
"1089811428","2584.0","236.0","25","117","546676579","-950521507","6.718","117","29.98",,
"1089811429","2591.06","236.20000000000005","25","117","546676955","-950520539","7.166","117","29.98",,
"1089811430","2598.79","236.39999999999998","25","117","546677355","-950519483","7.614","117","29.98",,
"1089811431","2606.77","236.39999999999998","25","117","546677748","-950518370","7.94","117","29.98",,
"1089811432","2615.58","236.20000000000005","25","117","546678184","-950517146","8.398","117","30.22",,
"1089811433","2624.52","236.20000000000005","25","117","546678622","-950515906","8.762","117","30.22",,
"1089811434","2633.81","236.0","25","117","546679068","-950514660","8.873","117","30.22",,
"1089811435","2642.86","235.79999999999995","25","117","546679486","-950513451","8.79","117","30.22",,
"1089811436","2652.21","235.60000000000002","25","116","546679912","-950512154","9.181","116","30.22",,
"1089811437","2661.93","235.39999999999998","25","116","546680366","-950510778","9.769","116","31.17",,
"1089811438","2672.19","235.20000000000005","25","116","546680781","-950509306","10.189","116","31.17",,
"1089811439","2682.72","235.0","25","115","546681184","-950507799","10.32","115","31.17",,
"1089811440","2693.72","234.60000000000002","25","115","546681571","-950506206","10.73","115","31.17",,
"1089811441","2704.9","234.20000000000005","25","114","546682022","-950504616","11.038","114","31.17",,
"1089811442","2715.95","234.0","25","114","546682506","-950503039","11.187","114","28.65",,
"1089811443","2726.85","233.39999999999998","25","114","546682959","-950501435","10.992","114","28.65",,
"1089811444","2738.47","233.0","25","113","546683408","-950499791","10.88","113","28.65",,
"1089811445","2749.93","232.60000000000002","25","112","546683851","-950498129","10.824","112","28.65",,
"1089811446","2761.03","232.39999999999998","25","112","546684373","-950496587","10.45","112","28.65",,
"1089811447","2772.08","232.0","25","111","546684889","-950495140","9.919","111","26.98",,
"1089811448","2782.47","231.60000000000002","25","111","546685394","-950493823","9.461","111","26.98",,
"1089811449","2791.53","231.39999999999998","25","110","546685865","-950492631","8.948","110","26.98",,
"1089811450","2800.99","231.20000000000005","25","109","546686359","-950491394","9.088","109","26.98",,
"1089811451","2810.39","231.0","25","109","546686840","-950490100","9.592","109","26.98",,
"1089811452","2820.37","230.79999999999995","25","108","546687360","-950488734","10.17","108","25.86",,
"1089811453","2830.52","230.60000000000002","25","108","546687868","-950487361","10.254","108","25.86",,
"1089811454","2840.71","230.60000000000002","25","108","546688355","-950485943","10.282","108","25.86",,
"1089811455","2851.02","230.39999999999998","26","108","546688837","-950484529","10.17","108","25.86",,
"1089811456","2861.04","230.20000000000005","26","107","546689268","-950483109","9.9","107","25.86",,
"1089811457","2870.6","229.79999999999995","26","107","546689656","-950481693","9.639","107","25.86",,
"1089811458","2880.05","229.60000000000002","26","107","546690037","-950480291","9.433","107","25.11",,
"1089811459","2889.77","229.39999999999998","26","107","546690447","-950478928","9.256","107","25.11",,
"1089811460","2899.27","229.20000000000005","25","107","546690857","-950477577","8.985","107","25.11",,
"1089811461","2909.0","229.0","26","107","546691226","-950476171","8.892","107","25.11",,
"1089811462","2918.5","229.0","26","107","546691553","-950474801","8.668","107","24.61",,
"1089811463","2927.14","228.79999999999995","26","107","546691813","-950473522","7.996","107","24.61",,
"1089811464","2935.35","228.79999999999995","26","106","546692024","-950472272","7.493","106","24.61",,
"1089811465","2943.18","228.79999999999995","26","106","546692195","-950471115","6.849","106","24.61",,
"1089811466","2950.59","229.0","26","106","546692349","-950470042","6.429","106","24.61",,
"1089811467","2957.33","229.0","26","106","546692427","-950469069","5.841","106","23.89",,
"1089811468","2963.57","229.20000000000005","26","106","546692484","-950468181","5.449","106","23.89",,
